txn_id,network,merchant,txn_date,auth_amount,auth_status,decline_code,clearing_status,clearing_amount,settlement_status,settlement_amount
TXN034865,Mastercard,Merchant_Hotel_16,2026-02-16,1572.8,Approved,,Cleared,1572.8,Settled,1572.8
TXN034866,Visa,Merchant_Pharmacy_06,2026-06-04,1692.44,Approved,,Cleared,1692.44,Settled,1692.44
TXN034867,Visa,Merchant_Fashion_02,2026-01-17,4694.04,Approved,,Cleared,4694.04,Settled,4694.04
TXN034868,Mastercard,Merchant_Grocery_03,2026-05-04,111.6,Approved,,Cleared,111.6,Settled,111.6
TXN034869,RuPay,Merchant_Hotel_16,2026-02-02,3674.14,Approved,,Cleared,3674.14,Settled,3674.14
TXN034870,Amex,Merchant_Grocery_03,2026-05-02,1250.52,Declined,14,,,,
TXN034871,Mastercard,Merchant_Travel_20,2026-06-04,174.8,Approved,,Cleared,174.8,Settled,174.8
TXN034872,RuPay,Merchant_Pharmacy_06,2026-06-24,2015.87,Declined,51,,,,
TXN034873,Visa,Merchant_Grocery_19,2026-04-24,3076.41,Approved,,Cleared,3076.41,Settled,3076.41
TXN034874,Visa,Merchant_Fuel_05,2026-05-21,1943.51,Approved,,Cleared,1943.51,Settled,1943.51
TXN034875,Mastercard,Merchant_Electronics_01,2026-03-13,3437.72,Approved,,Cleared,3437.72,Settled,3437.72
TXN034876,Amex,Merchant_Fashion_18,2026-02-01,3770.0,Approved,,Cleared,3770.0,Settled,3770.0
TXN034877,Visa,Merchant_Pharmacy_06,2026-03-31,2640.39,Approved,,Cleared,2640.39,Settled,2640.39
TXN034878,Mastercard,Merchant_Grocery_03,2026-06-12,1590.15,Approved,,Cleared,1590.15,Not Settled,
TXN034879,Mastercard,Merchant_Fashion_10,2026-04-14,335.56,Approved,,Cleared,335.56,Settled,335.56
TXN034880,Visa,Merchant_Hotel_16,2026-03-08,4494.1,Approved,,Cleared,4494.1,Settled,4494.1
TXN034881,RuPay,Merchant_Hotel_16,2026-02-28,428.46,Approved,,Cleared,428.46,Settled,428.46
TXN034882,RuPay,Merchant_Travel_20,2026-06-10,4204.74,Declined,14,,,,
TXN034883,Visa,Merchant_Electronics_17,2026-04-26,487.47,Approved,,Cleared,487.47,Settled,487.47
TXN034884,RuPay,Merchant_Travel_04,2026-01-02,4345.18,Approved,,Cleared,4345.18,Settled,4345.18
TXN034885,Amex,Merchant_Travel_04,2026-02-28,2590.34,Declined,05,,,,
TXN034886,Amex,Merchant_Pharmacy_06,2026-03-11,3836.33,Approved,,Cleared,3836.33,Settled,3836.33
TXN034887,Visa,Merchant_Fashion_18,2026-04-24,1017.24,Approved,,Cleared,1017.24,Settled,1017.24
TXN034888,Visa,Merchant_Pharmacy_14,2026-02-16,2648.49,Approved,,Cleared,2648.49,Not Settled,
TXN034889,Mastercard,Merchant_Travel_20,2026-01-21,3444.71,Approved,,Cleared,3444.71,Settled,3444.71
TXN034890,RuPay,Merchant_Travel_20,2026-01-31,1342.31,Approved,,Cleared,1342.31,Settled,1342.31
TXN034891,Mastercard,Merchant_Electronics_01,2026-06-18,2591.08,Approved,,Cleared,2591.08,Settled,2591.08
TXN034892,Visa,Merchant_Electronics_17,2026-04-11,2730.35,Approved,,Cleared,2730.35,Settled,2730.35
TXN034893,Visa,Merchant_Travel_12,2026-05-05,3058.93,Approved,,Cleared,3058.93,Settled,3058.93
TXN034894,RuPay,Merchant_Restaurant_07,2026-01-24,1803.66,Approved,,Cleared,1803.66,Settled,1803.66
TXN034895,RuPay,Merchant_Grocery_19,2026-04-16,2110.15,Approved,,Cleared,2110.15,Settled,2110.15
TXN034896,Mastercard,Merchant_Fuel_13,2026-04-09,1354.16,Approved,,Cleared,1354.16,Settled,1354.16
TXN034897,Mastercard,Merchant_Pharmacy_14,2026-04-04,162.98,Approved,,Cleared,162.98,Settled,162.98
TXN034898,Mastercard,Merchant_Travel_12,2026-06-05,3008.73,Approved,,Cleared,3008.73,Settled,3008.73
TXN034899,Mastercard,Merchant_Pharmacy_14,2026-02-19,603.13,Approved,,Cleared,603.13,Settled,603.13
TXN034900,Mastercard,Merchant_Grocery_03,2026-06-22,3733.49,Approved,,Cleared,3733.49,Settled,3733.49
TXN034901,Mastercard,Merchant_Fashion_02,2026-02-07,4952.28,Approved,,Cleared,4952.28,Settled,4952.28
TXN034902,Amex,Merchant_Grocery_19,2026-03-18,1341.77,Approved,,Cleared,1341.77,Settled,1341.77
TXN034903,Amex,Merchant_Fashion_02,2026-05-08,892.42,Approved,,Cleared,892.42,Settled,892.42
TXN034904,RuPay,Merchant_Fuel_05,2026-04-12,604.18,Approved,,Cleared,604.18,Settled,604.18
TXN034905,RuPay,Merchant_Hotel_08,2026-01-08,1127.42,Declined,51,,,,
TXN034906,Mastercard,Merchant_Electronics_01,2026-05-02,3077.01,Approved,,Cleared,3077.01,Settled,3077.01
TXN034907,Mastercard,Merchant_Grocery_19,2026-04-30,1921.98,Approved,,Cleared,1921.98,Settled,1921.98
TXN034908,Visa,Merchant_Pharmacy_06,2026-02-26,503.43,Approved,,Cleared,503.43,Settled,503.43
TXN034909,Visa,Merchant_Travel_04,2026-01-30,1775.43,Declined,05,,,,
TXN034910,RuPay,Merchant_Grocery_11,2026-03-03,2619.17,Approved,,Cleared,2619.17,Settled,2619.17
TXN034911,RuPay,Merchant_Hotel_08,2026-02-18,3287.09,Approved,,Cleared,3287.09,Settled,3287.09
TXN034912,Amex,Merchant_Electronics_09,2026-06-26,2962.5,Approved,,Cleared,2962.5,Settled,2962.5
TXN034913,RuPay,Merchant_Pharmacy_14,2026-05-11,847.39,Approved,,Cleared,847.39,Settled,847.39
TXN034914,Visa,Merchant_Travel_04,2026-04-19,4242.18,Approved,,Cleared,4242.18,Settled,4242.18
TXN034915,RuPay,Merchant_Fashion_10,2026-05-02,3378.23,Approved,,Cleared,3378.23,Settled,3378.23
TXN034916,Amex,Merchant_Fashion_02,2026-03-20,2136.47,Approved,,Cleared,2136.47,Settled,2136.47
TXN034917,RuPay,Merchant_Restaurant_15,2026-04-05,3147.27,Approved,,Cleared,3147.27,Settled,3147.27
TXN034918,Mastercard,Merchant_Restaurant_07,2026-03-22,2681.02,Approved,,Cleared,2681.02,Settled,2681.02
TXN034919,RuPay,Merchant_Travel_04,2026-04-04,3888.26,Approved,,Cleared,3888.26,Settled,3888.26
TXN034920,RuPay,Merchant_Fuel_05,2026-06-08,2997.87,Approved,,Cleared,2997.87,Settled,2997.87
TXN034921,RuPay,Merchant_Restaurant_15,2026-01-11,525.54,Approved,,Cleared,525.54,Settled,525.54
TXN034922,RuPay,Merchant_Restaurant_07,2026-03-12,4752.31,Approved,,Cleared,4752.31,Settled,4752.31
TXN034923,Visa,Merchant_Hotel_16,2026-02-19,2842.76,Approved,,Cleared,2842.76,Settled,2842.76
TXN034924,RuPay,Merchant_Grocery_03,2026-06-03,1540.01,Approved,,Cleared,1540.01,Settled,1540.01
TXN034925,Amex,Merchant_Fuel_05,2026-03-17,4354.46,Approved,,Cleared,4354.46,Settled,4354.46
TXN034926,RuPay,Merchant_Travel_04,2026-06-13,499.84,Approved,,Cleared,499.84,Not Settled,
TXN034927,Amex,Merchant_Hotel_08,2026-03-07,3775.49,Declined,14,,,,
TXN034928,Mastercard,Merchant_Travel_20,2026-05-09,4711.52,Approved,,Cleared,4711.52,Settled,4711.52
TXN034929,RuPay,Merchant_Fashion_10,2026-04-15,4638.19,Approved,,Cleared,4638.19,Settled,4638.19
TXN034930,Amex,Merchant_Fashion_02,2026-03-13,3274.23,Approved,,Cleared,3274.23,Settled,3274.23
TXN034931,RuPay,Merchant_Fuel_13,2026-06-12,2152.56,Approved,,Cleared,2152.56,Settled,2152.56
TXN034932,RuPay,Merchant_Fashion_02,2026-06-29,957.69,Approved,,Cleared,957.69,Settled,957.69
TXN034933,Mastercard,Merchant_Hotel_16,2026-05-07,1111.74,Approved,,Cleared,1111.74,Settled,1111.74
TXN034934,Visa,Merchant_Hotel_08,2026-01-28,3607.6,Approved,,Cleared,3607.6,Settled,3579.31
TXN034935,RuPay,Merchant_Restaurant_15,2026-01-20,3366.97,Approved,,Cleared,3366.97,Settled,3366.97
TXN034936,Amex,Merchant_Fashion_02,2026-01-21,3489.58,Approved,,Cleared,3489.58,Settled,3489.58
TXN034937,Visa,Merchant_Fuel_13,2026-03-18,4402.83,Approved,,Cleared,4402.83,Settled,4402.83
TXN034938,Mastercard,Merchant_Restaurant_15,2026-05-16,1568.04,Approved,,Cleared,1568.04,Settled,1568.04
TXN034939,Amex,Merchant_Fashion_10,2026-05-22,1837.82,Approved,,Cleared,1837.82,Settled,1837.82
TXN034940,Mastercard,Merchant_Hotel_16,2026-03-02,4075.16,Approved,,Cleared,4075.16,Settled,4075.16
TXN034941,Amex,Merchant_Fuel_05,2026-06-13,2194.75,Declined,61,,,,
TXN034942,Amex,Merchant_Restaurant_15,2026-04-27,2181.69,Approved,,Cleared,2181.69,Settled,2181.69
TXN034943,RuPay,Merchant_Travel_20,2026-06-20,1774.15,Approved,,Cleared,1774.15,Settled,1774.15
TXN034944,Amex,Merchant_Hotel_16,2026-05-23,4574.09,Approved,,Cleared,4574.09,Settled,4574.09
TXN034945,Mastercard,Merchant_Grocery_11,2026-05-19,1602.63,Approved,,Cleared,1602.63,Settled,1602.63
TXN034946,Amex,Merchant_Restaurant_15,2026-05-14,4739.49,Approved,,Cleared,4739.49,Settled,4739.49
TXN034947,RuPay,Merchant_Pharmacy_06,2026-01-02,892.44,Approved,,Cleared,892.44,Settled,892.44
TXN034948,Amex,Merchant_Electronics_09,2026-06-22,2930.59,Approved,,Cleared,2930.59,Settled,2930.59
TXN034949,Amex,Merchant_Electronics_09,2026-04-25,2965.11,Approved,,Cleared,2965.11,Settled,2931.57
TXN034950,Amex,Merchant_Grocery_11,2026-04-13,4281.07,Approved,,Cleared,4281.07,Settled,4281.07
TXN034951,Amex,Merchant_Travel_04,2026-01-18,3291.97,Approved,,Cleared,3291.97,Settled,3291.97
TXN034952,Amex,Merchant_Grocery_19,2026-05-03,1006.66,Approved,,Cleared,1006.66,Settled,1006.66
TXN034953,Visa,Merchant_Electronics_17,2026-03-01,4553.38,Approved,,Cleared,4553.38,Settled,4553.38
TXN034954,Amex,Merchant_Grocery_11,2026-03-24,2703.94,Approved,,Cleared,2703.94,Settled,2703.94
TXN034955,Mastercard,Merchant_Hotel_08,2026-03-10,1455.57,Approved,,Cleared,1455.57,Settled,1455.57
TXN034956,Amex,Merchant_Fuel_05,2026-01-16,799.74,Approved,,Cleared,799.74,Settled,799.74
TXN034957,Mastercard,Merchant_Fashion_10,2026-03-06,3243.1,Approved,,Cleared,3243.1,Settled,3243.1
TXN034958,Mastercard,Merchant_Electronics_09,2026-04-17,985.44,Approved,,Cleared,985.44,Settled,962.94
TXN034959,RuPay,Merchant_Travel_04,2026-03-05,856.63,Approved,,Cleared,856.63,Settled,856.63
TXN034960,RuPay,Merchant_Restaurant_15,2026-03-21,4576.92,Approved,,Cleared,4576.92,Settled,4576.92
TXN034961,RuPay,Merchant_Travel_20,2026-05-21,543.44,Declined,61,,,,
TXN034962,Visa,Merchant_Hotel_16,2026-03-26,4491.13,Declined,61,,,,
TXN034963,RuPay,Merchant_Fuel_05,2026-01-10,3472.85,Declined,61,,,,
TXN034964,RuPay,Merchant_Fuel_13,2026-01-13,677.11,Approved,,Cleared,677.11,Settled,677.11
TXN034965,Visa,Merchant_Fashion_18,2026-06-10,4215.73,Approved,,Cleared,4215.73,Settled,4215.73
TXN034966,Visa,Merchant_Fuel_13,2026-05-20,2923.29,Approved,,Cleared,2923.29,Settled,2923.29
TXN034967,Visa,Merchant_Grocery_11,2026-03-28,3022.24,Approved,,Cleared,3022.24,Settled,3022.24
TXN034968,Visa,Merchant_Travel_12,2026-06-03,1264.3,Approved,,Cleared,1264.3,Settled,1264.3
TXN034969,Visa,Merchant_Fuel_05,2026-04-05,4949.03,Approved,,Cleared,4949.03,Settled,4949.03
TXN034970,Amex,Merchant_Fashion_10,2026-04-22,2880.96,Declined,05,,,,
TXN034971,Amex,Merchant_Travel_04,2026-02-17,2810.57,Approved,,Cleared,2810.57,Settled,2810.57
TXN034972,Mastercard,Merchant_Travel_12,2026-03-07,4833.28,Approved,,Cleared,4833.28,Settled,4833.28
TXN034973,RuPay,Merchant_Fashion_18,2026-03-03,2177.72,Approved,,Cleared,2177.72,Settled,2177.72
TXN034974,Mastercard,Merchant_Pharmacy_14,2026-06-29,4885.24,Declined,54,,,,
TXN034975,Amex,Merchant_Fashion_02,2026-05-26,4132.85,Approved,,Cleared,4132.85,Settled,4132.85
TXN034976,Amex,Merchant_Grocery_11,2026-05-02,452.88,Approved,,Cleared,452.88,Settled,452.88
TXN034977,Mastercard,Merchant_Travel_12,2026-04-03,2600.84,Approved,,Cleared,2600.84,Settled,2600.84
TXN034978,Amex,Merchant_Travel_20,2026-06-10,914.65,Approved,,Cleared,914.65,Settled,914.65
TXN034979,Amex,Merchant_Grocery_11,2026-03-26,3138.28,Approved,,Cleared,3138.28,Settled,3138.28
TXN034980,Amex,Merchant_Electronics_01,2026-06-03,1183.39,Approved,,Cleared,1183.39,Settled,1183.39
TXN034981,Amex,Merchant_Fashion_18,2026-01-13,4614.24,Approved,,Not Cleared,,,
TXN034982,Visa,Merchant_Electronics_01,2026-01-15,1353.2,Approved,,Cleared,1353.2,Settled,1353.2
TXN034983,Visa,Merchant_Travel_12,2026-02-17,1194.4,Approved,,Cleared,1194.4,Settled,1194.4
TXN034984,RuPay,Merchant_Restaurant_07,2026-03-22,253.49,Approved,,Cleared,253.49,Settled,253.49
TXN034985,RuPay,Merchant_Fashion_02,2026-04-29,1525.74,Approved,,Cleared,1525.74,Settled,1525.74
TXN034986,Visa,Merchant_Electronics_01,2026-01-06,3956.98,Approved,,Cleared,3956.98,Settled,3956.98
TXN034987,Mastercard,Merchant_Electronics_17,2026-03-09,3534.48,Approved,,Not Cleared,,,
TXN034988,RuPay,Merchant_Electronics_17,2026-06-06,1637.03,Approved,,Cleared,1637.03,Settled,1637.03
TXN034989,RuPay,Merchant_Travel_20,2026-06-11,2444.12,Approved,,Cleared,2444.12,Settled,2444.12
TXN034990,Mastercard,Merchant_Grocery_11,2026-05-08,1185.45,Approved,,Cleared,1185.45,Settled,1185.45
TXN034991,RuPay,Merchant_Electronics_09,2026-05-21,1004.11,Approved,,Not Cleared,,,
TXN034992,Mastercard,Merchant_Fashion_18,2026-06-12,4205.36,Approved,,Cleared,4205.36,Settled,4205.36
TXN034993,Amex,Merchant_Fashion_18,2026-03-28,579.78,Approved,,Cleared,579.78,Settled,579.78
TXN034994,RuPay,Merchant_Travel_20,2026-01-24,1921.93,Approved,,Cleared,1921.93,Settled,1921.93
TXN034995,Visa,Merchant_Fashion_10,2026-03-13,3981.9,Approved,,Cleared,3981.9,Settled,3981.9
TXN034996,Visa,Merchant_Travel_04,2026-05-24,4250.3,Approved,,Cleared,4250.3,Settled,4250.3
TXN034997,Mastercard,Merchant_Fashion_18,2026-02-26,2715.32,Approved,,Cleared,2715.32,Settled,2715.32
TXN034998,Amex,Merchant_Fuel_05,2026-04-24,3936.83,Approved,,Cleared,3936.83,Settled,3936.83
TXN034999,Amex,Merchant_Grocery_11,2026-03-27,630.81,Approved,,Cleared,630.81,Settled,630.81
TXN035000,Amex,Merchant_Travel_20,2026-06-18,352.78,Approved,,Cleared,352.78,Settled,352.78
TXN035001,Visa,Merchant_Fashion_02,2026-01-21,1435.78,Approved,,Cleared,1435.78,Settled,1435.78
TXN035002,Amex,Merchant_Restaurant_07,2026-06-08,629.68,Approved,,Cleared,629.68,Settled,629.68
TXN035003,Mastercard,Merchant_Electronics_17,2026-02-10,3655.21,Approved,,Cleared,3655.21,Settled,3655.21
TXN035004,Amex,Merchant_Fashion_18,2026-06-14,2410.77,Approved,,Cleared,2410.77,Settled,2410.77
TXN035005,Visa,Merchant_Pharmacy_06,2026-06-06,1742.37,Approved,,Cleared,1742.37,Settled,1742.37
TXN035006,Mastercard,Merchant_Fashion_10,2026-03-22,136.23,Approved,,Cleared,136.23,Settled,136.23
TXN035007,Visa,Merchant_Electronics_17,2026-06-14,2303.48,Approved,,Cleared,2303.48,Settled,2303.48
TXN035008,RuPay,Merchant_Electronics_09,2026-01-16,2581.5,Approved,,Cleared,2581.5,Settled,2581.5
TXN035009,Amex,Merchant_Grocery_19,2026-01-08,4210.03,Approved,,Cleared,4210.03,Settled,4210.03
TXN035010,RuPay,Merchant_Hotel_08,2026-04-05,2142.15,Approved,,Cleared,2142.15,Settled,2142.15
TXN035011,Amex,Merchant_Fuel_05,2026-03-20,2257.4,Approved,,Cleared,2257.4,Settled,2257.4
TXN035012,Amex,Merchant_Fashion_02,2026-04-01,1259.85,Approved,,Cleared,1259.85,Settled,1259.85
TXN035013,Amex,Merchant_Electronics_01,2026-05-24,4799.41,Declined,14,,,,
TXN035014,Visa,Merchant_Travel_20,2026-02-02,4886.77,Approved,,Cleared,4886.77,Settled,4886.77
TXN035015,Amex,Merchant_Fuel_13,2026-04-11,1285.23,Declined,54,,,,
TXN035016,Visa,Merchant_Fuel_13,2026-06-16,1867.47,Approved,,Cleared,1867.47,Settled,1867.47
TXN035017,Amex,Merchant_Travel_04,2026-05-03,2934.37,Approved,,Cleared,2934.37,Settled,2934.37
TXN035018,RuPay,Merchant_Pharmacy_06,2026-04-04,2532.69,Approved,,Cleared,2532.69,Settled,2532.69
TXN035019,Mastercard,Merchant_Grocery_03,2026-01-19,1929.97,Approved,,Cleared,1929.97,Settled,1929.97
TXN035020,RuPay,Merchant_Hotel_08,2026-02-10,3682.29,Approved,,Cleared,3682.29,Settled,3682.29
TXN035021,RuPay,Merchant_Hotel_16,2026-04-21,1233.45,Approved,,Cleared,1233.45,Settled,1233.45
TXN035022,RuPay,Merchant_Grocery_03,2026-01-06,4987.51,Approved,,Cleared,4987.51,Settled,4987.51
TXN035023,Visa,Merchant_Grocery_11,2026-01-24,3056.38,Approved,,Cleared,3056.38,Settled,3056.38
TXN035024,RuPay,Merchant_Travel_20,2026-05-18,1437.13,Approved,,Cleared,1437.13,Settled,1437.13
TXN035025,Mastercard,Merchant_Hotel_08,2026-05-24,3468.03,Approved,,Cleared,3468.03,Settled,3468.03
TXN035026,Visa,Merchant_Travel_20,2026-06-15,596.13,Approved,,Cleared,596.13,Settled,596.13
TXN035027,Amex,Merchant_Fuel_13,2026-01-21,885.39,Approved,,Cleared,885.39,Settled,885.39
TXN035028,Mastercard,Merchant_Fashion_10,2026-03-28,70.51,Approved,,Cleared,70.51,Settled,70.51
TXN035029,Visa,Merchant_Fashion_18,2026-06-20,1595.75,Approved,,Cleared,1595.75,Settled,1595.75
TXN035030,Mastercard,Merchant_Fuel_05,2026-06-13,894.13,Approved,,Cleared,894.13,Settled,894.13
TXN035031,Visa,Merchant_Pharmacy_14,2026-02-12,3394.67,Declined,54,,,,
TXN035032,Visa,Merchant_Grocery_03,2026-06-03,2001.03,Approved,,Cleared,2001.03,Settled,2001.03
TXN035033,Visa,Merchant_Grocery_03,2026-06-18,4384.35,Declined,51,,,,
TXN035034,Visa,Merchant_Fashion_10,2026-03-25,3037.72,Declined,51,,,,
TXN035035,Visa,Merchant_Hotel_08,2026-04-09,3764.54,Approved,,Cleared,3764.54,Settled,3764.54
TXN035036,Mastercard,Merchant_Grocery_03,2026-02-19,575.6,Approved,,Cleared,575.6,Settled,575.6
TXN035037,Amex,Merchant_Electronics_17,2026-02-17,669.21,Approved,,Cleared,669.21,Settled,669.21
TXN035038,Visa,Merchant_Travel_04,2026-01-28,2368.25,Declined,54,,,,
TXN035039,Visa,Merchant_Fashion_18,2026-03-17,4020.44,Approved,,Cleared,4020.44,Settled,4020.44
TXN035040,Visa,Merchant_Fashion_10,2026-01-15,4681.96,Approved,,Cleared,4681.96,Settled,4681.96
TXN035041,Visa,Merchant_Hotel_16,2026-03-11,2373.68,Approved,,Cleared,2373.68,Settled,2373.68
TXN035042,Visa,Merchant_Electronics_17,2026-01-07,2382.68,Declined,14,,,,
TXN035043,RuPay,Merchant_Pharmacy_06,2026-05-15,1203.01,Approved,,Cleared,1203.01,Settled,1203.01
TXN035044,RuPay,Merchant_Fuel_13,2026-02-11,2008.95,Approved,,Cleared,2008.95,Settled,2008.95
TXN035045,Amex,Merchant_Fashion_02,2026-05-12,1629.36,Approved,,Cleared,1629.36,Settled,1626.06
TXN035046,Amex,Merchant_Electronics_17,2026-03-18,3890.91,Approved,,Cleared,3890.91,Settled,3890.91
TXN035047,Amex,Merchant_Fashion_18,2026-03-24,2042.24,Approved,,Cleared,2042.24,Not Settled,
TXN035048,RuPay,Merchant_Pharmacy_14,2026-01-06,2846.85,Approved,,Cleared,2846.85,Settled,2846.85
TXN035049,Visa,Merchant_Pharmacy_06,2026-02-20,279.28,Declined,51,,,,
TXN035050,Visa,Merchant_Travel_12,2026-01-18,2882.37,Approved,,Cleared,2882.37,Settled,2882.37
TXN035051,Mastercard,Merchant_Fashion_02,2026-01-10,4452.37,Approved,,Cleared,4452.37,Not Settled,
TXN035052,RuPay,Merchant_Electronics_09,2026-02-12,1790.53,Declined,61,,,,
TXN035053,Visa,Merchant_Pharmacy_06,2026-03-02,168.76,Approved,,Cleared,168.76,Settled,168.76
TXN035054,RuPay,Merchant_Pharmacy_14,2026-01-18,3641.73,Approved,,Cleared,3641.73,Settled,3641.73
TXN035055,Mastercard,Merchant_Travel_04,2026-06-01,2081.96,Approved,,Cleared,2081.96,Settled,2081.96
TXN035056,Amex,Merchant_Fashion_10,2026-05-12,636.19,Approved,,Cleared,636.19,Settled,636.19
TXN035057,RuPay,Merchant_Pharmacy_06,2026-03-20,993.73,Approved,,Cleared,993.73,Settled,993.73
TXN035058,RuPay,Merchant_Fashion_02,2026-05-26,2925.56,Approved,,Cleared,2925.56,Settled,2916.76
TXN035059,Visa,Merchant_Hotel_08,2026-03-16,2088.2,Declined,54,,,,
TXN035060,Amex,Merchant_Fuel_05,2026-06-05,2962.63,Approved,,Cleared,2962.63,Settled,2962.63
TXN035061,RuPay,Merchant_Fashion_18,2026-02-10,1723.7,Approved,,Cleared,1723.7,Settled,1723.7
TXN035062,Mastercard,Merchant_Fuel_05,2026-06-28,1740.76,Declined,51,,,,
TXN035063,Visa,Merchant_Pharmacy_06,2026-04-07,4434.65,Approved,,Cleared,4434.65,Settled,4434.65
TXN035064,RuPay,Merchant_Fuel_13,2026-06-28,521.88,Approved,,Cleared,521.88,Settled,521.88
TXN035065,Amex,Merchant_Fuel_13,2026-03-04,2685.67,Approved,,Cleared,2685.67,Settled,2638.25
TXN035066,Amex,Merchant_Grocery_11,2026-02-27,2516.09,Approved,,Cleared,2516.09,Settled,2516.09
TXN035067,Mastercard,Merchant_Grocery_19,2026-06-22,2604.0,Approved,,Cleared,2604.0,Settled,2604.0
TXN035068,RuPay,Merchant_Fuel_05,2026-02-07,2534.32,Approved,,Cleared,2534.32,Settled,2534.32
TXN035069,Amex,Merchant_Grocery_19,2026-05-27,2691.87,Approved,,Cleared,2691.87,Settled,2691.87
TXN035070,Amex,Merchant_Fuel_13,2026-06-08,265.4,Approved,,Cleared,265.4,Settled,265.4
TXN035071,Amex,Merchant_Electronics_09,2026-01-22,4933.06,Approved,,Not Cleared,,,
TXN035072,RuPay,Merchant_Electronics_17,2026-01-12,4766.87,Approved,,Cleared,4766.87,Settled,4766.87
TXN035073,RuPay,Merchant_Electronics_01,2026-03-12,4554.36,Approved,,Not Cleared,,,
TXN035074,RuPay,Merchant_Grocery_11,2026-01-04,3279.57,Approved,,Cleared,3279.57,Settled,3279.57
TXN035075,Amex,Merchant_Electronics_01,2026-05-08,1304.96,Approved,,Cleared,1304.96,Settled,1304.96
TXN035076,RuPay,Merchant_Fashion_10,2026-01-12,4538.22,Approved,,Cleared,4538.22,Settled,4538.22
TXN035077,Visa,Merchant_Electronics_01,2026-05-25,1080.3,Approved,,Cleared,1080.3,Settled,1071.43
TXN035078,Visa,Merchant_Grocery_11,2026-03-01,298.86,Declined,61,,,,
TXN035079,RuPay,Merchant_Fashion_02,2026-04-25,2459.79,Approved,,Cleared,2459.79,Settled,2459.79
TXN035080,RuPay,Merchant_Travel_12,2026-02-02,941.01,Approved,,Cleared,941.01,Settled,941.01
TXN035081,Mastercard,Merchant_Pharmacy_14,2026-06-16,2995.15,Approved,,Cleared,2995.15,Settled,2995.15
TXN035082,RuPay,Merchant_Travel_20,2026-05-08,3275.34,Approved,,Cleared,3275.34,Settled,3275.34
TXN035083,Mastercard,Merchant_Hotel_08,2026-02-04,2007.44,Approved,,Cleared,2007.44,Settled,2007.44
TXN035084,RuPay,Merchant_Restaurant_15,2026-04-09,2433.31,Approved,,Cleared,2433.31,Settled,2433.31
TXN035085,Mastercard,Merchant_Hotel_08,2026-05-12,1247.24,Approved,,Cleared,1247.24,Settled,1247.24
TXN035086,Visa,Merchant_Electronics_01,2026-03-02,393.58,Approved,,Cleared,393.58,Settled,393.58
TXN035087,RuPay,Merchant_Fashion_18,2026-02-01,4972.55,Approved,,Cleared,4972.55,Settled,4972.55
TXN035088,RuPay,Merchant_Fashion_18,2026-05-14,137.14,Approved,,Cleared,137.14,Settled,137.14
TXN035089,Mastercard,Merchant_Hotel_16,2026-03-22,4821.23,Approved,,Cleared,4821.23,Settled,4821.23
TXN035090,RuPay,Merchant_Fashion_10,2026-01-12,365.55,Approved,,Cleared,365.55,Settled,365.55
TXN035091,RuPay,Merchant_Restaurant_07,2026-02-06,2318.29,Declined,54,,,,
TXN035092,RuPay,Merchant_Fashion_02,2026-01-26,1759.76,Approved,,Cleared,1759.76,Settled,1759.76
TXN035093,Visa,Merchant_Pharmacy_14,2026-04-20,1473.47,Approved,,Cleared,1473.47,Settled,1473.47
TXN035094,RuPay,Merchant_Pharmacy_06,2026-04-27,2290.25,Approved,,Cleared,2290.25,Settled,2290.25
TXN035095,Mastercard,Merchant_Fuel_13,2026-01-07,185.79,Approved,,Cleared,185.79,Settled,185.79
TXN035096,RuPay,Merchant_Hotel_16,2026-06-05,1115.33,Approved,,Cleared,1115.33,Settled,1115.33
TXN035097,Visa,Merchant_Hotel_08,2026-02-05,4458.87,Approved,,Not Cleared,,,
TXN035098,Visa,Merchant_Fuel_05,2026-02-19,274.97,Approved,,Cleared,274.97,Settled,274.97
TXN035099,Amex,Merchant_Pharmacy_14,2026-03-31,2705.15,Approved,,Cleared,2705.15,Settled,2705.15
TXN035100,RuPay,Merchant_Fashion_02,2026-03-22,2509.12,Approved,,Cleared,2509.12,Settled,2509.12
TXN035101,Mastercard,Merchant_Fashion_10,2026-01-10,503.35,Approved,,Not Cleared,,,
TXN035102,Mastercard,Merchant_Hotel_16,2026-01-30,4233.05,Approved,,Cleared,4233.05,Settled,4233.05
TXN035103,Visa,Merchant_Fashion_10,2026-06-16,1121.15,Approved,,Cleared,1121.15,Settled,1121.15
TXN035104,Visa,Merchant_Electronics_09,2026-04-12,1943.0,Approved,,Cleared,1943.0,Settled,1943.0
TXN035105,Visa,Merchant_Restaurant_07,2026-02-15,951.29,Approved,,Cleared,951.29,Settled,951.29
TXN035106,Mastercard,Merchant_Hotel_16,2026-02-23,3065.35,Approved,,Cleared,3065.35,Settled,3065.35
TXN035107,Mastercard,Merchant_Fuel_13,2026-04-22,1003.28,Approved,,Cleared,1003.28,Settled,1003.28
TXN035108,Amex,Merchant_Restaurant_15,2026-05-17,3222.83,Approved,,Cleared,3222.83,Settled,3222.83
TXN035109,Amex,Merchant_Pharmacy_06,2026-05-15,3112.26,Approved,,Cleared,3112.26,Settled,3112.26
TXN035110,Amex,Merchant_Grocery_03,2026-04-01,699.05,Approved,,Cleared,699.05,Settled,699.05
